# resp_long: Survey responses in long format | Generated: 2026-04-07 16:30
# 98 respondents x 39 items | Total rows: 3822
# submission_status values:
#   unique     - single complete submission for this pid
#   first-dup  - earlier of two complete submissions (keep second-dup for analysis)
#   second-dup - later of two complete submissions
#   incomplete - unfinished submission (finished = FALSE)
# Duplicate complete submissions (3 pids): 2dd2AY, 39XPqH, W1RZzp
# Incomplete submissions (3 pids): 36A2cx, usgLCu, y5lblN
1,45dfx5,q7_13,50,QID7,13,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,13,"Once I have completed a draft, I can eliminate both small and large sections that are no longer necessary.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - Once I have completed a draft, I can eliminate both small and large sections that are no longer necessary.",unique
1,45dfx5,q7_14,100,QID7,14,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,14,I can write a paper without experiencing overwhelming feelings of fear or distress.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can write a paper without experiencing overwhelming feelings of fear or distress.,unique
1,45dfx5,q7_15,100,QID7,15,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,15,"When writing papers for different courses (for example, Biology, English, and Philosophy classes), I can adjust my writing to meet the expectations of each discipline.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - When writing papers for different courses (for example, Biology, English, and Philosophy classes), I can adjust my writing to meet the expectations of each discipline.",unique
1,45dfx5,q7_16,100,QID7,16,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,16,I can map out the structure and main sections of an essay before writing the first draft.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can map out the structure and main sections of an essay before writing the first draft.,unique
1,45dfx5,q7_17,75,QID7,17,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,17,"I can find ways to concentrate when I am writing, even when there are many distractions around me.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can find ways to concentrate when I am writing, even when there are many distractions around me.",unique
1,45dfx5,q7_18,75,QID7,18,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,18,I can find and correct my grammatical errors.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can find and correct my grammatical errors.,unique
1,45dfx5,q7_19,75,QID7,19,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,19,I can find and use resources that help me with my writing.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can find and use resources that help me with my writing.,unique
1,45dfx5,q7_20,75,QID7,20,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,20,I can learn new strategies that promote my development and success as a writer.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can learn new strategies that promote my development and success as a writer.,unique
1,45dfx5,q9,"Alice Walker,Chinua Achebe,David Singer,E. B. White,Ernest Hemingway,F. Scott Fitzgerald,George Orwell,Harper Lee,John Irving,Margaret Atwood,Margarita Azmitia,Ray Bradbury,Stephen King,Tom Clancy,Virginia Woolf",QID9,NA,"Below is a list of names, some of which are names or pseudonyms of fiction authors and some are made up. Indicate by checking which names are familiar to you. When you check a wrong name, it will be subtracted from your final score. Therefore, please do not guess, but only check off names you know for sure. It is not necessary to have read works from the writers.",MC,MACOL,TX,Q9,NA,NA,"Below is a list of names, some of which are names or pseudonyms of fiction authors and some are made up. Indicate by checking which names are familiar to you. When you check a wrong name, it will be subtracted from your final score. Therefore, please do not guess, but only check off names you know for sure. It is not necessary to have read works from the writers.",unique
1,45dfx5,q1_1,6,QID1320957923,1,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,1,I enjoyed doing this activity very much,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I enjoyed doing this activity very much",unique
1,45dfx5,q1_2,4,QID1320957923,2,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,2,This activity was fun to do.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - This activity was fun to do.",unique
1,45dfx5,q1_3,4,QID1320957923,3,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,3,I thought this was a boring activity.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I thought this was a boring activity.",unique
1,45dfx5,q1_4,3,QID1320957923,4,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,4,This activity did not hold my attention at all.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - This activity did not hold my attention at all.",unique
1,45dfx5,q1_5,6,QID1320957923,5,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,5,I would describe this activity as very interesting.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I would describe this activity as very interesting.",unique
1,45dfx5,q1_6,5,QID1320957923,6,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,6,I thought this activity was quite enjoyable.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I thought this activity was quite enjoyable.",unique
1,45dfx5,q1_7,2,QID1320957923,7,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,7,"While I was doing this activity, I was thinking about how much I enjoyed it.","For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - While I was doing this activity, I was thinking about how much I enjoyed it.",unique
1,45dfx5,q1_8,7,QID1320957923,8,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,8,I think I am pretty good at this activity.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I think I am pretty good at this activity.",unique
1,45dfx5,q1_9,4,QID1320957923,9,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,9,"I think I did pretty well at this activity, compared to other students.","For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I think I did pretty well at this activity, compared to other students.",unique
1,45dfx5,q1_10,7,QID1320957923,10,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,10,"After working at this activity for awhile, I felt pretty competent.","For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - After working at this activity for awhile, I felt pretty competent.",unique
1,45dfx5,q1_11,7,QID1320957923,11,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,11,I am satisfied with my performance at this task.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I am satisfied with my performance at this task.",unique
1,45dfx5,q1_12,7,QID1320957923,12,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,12,I was pretty skilled at this activity.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I was pretty skilled at this activity.",unique
1,45dfx5,q1_13,1,QID1320957923,13,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,13,This was an activity that I couldn't do very well.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - This was an activity that I couldn't do very well.",unique
1,45dfx5,q1_14,6,QID1320957923,14,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,14,I put a lot of effort into this.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I put a lot of effort into this.",unique
1,45dfx5,q1_15,1,QID1320957923,15,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,15,I didn't try very hard to do well at this activity.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I didn't try very hard to do well at this activity.",unique
1,45dfx5,q1_16,7,QID1320957923,16,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,16,I tried very hard on this activity.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I tried very hard on this activity.",unique
1,45dfx5,q1_17,6,QID1320957923,17,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,17,It was important to me to do well at this task.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - It was important to me to do well at this task.",unique
1,45dfx5,q1_18,1,QID1320957923,18,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,18,I didn't put much energy into this.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I didn't put much energy into this.",unique
2,v2XRq2,q7_1,75,QID7,1,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,1,"I can identify incomplete, or fragment sentences.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can identify incomplete, or fragment sentences.",unique
2,v2XRq2,q7_2,100,QID7,2,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,2,I can invest a great deal of effort and time in writing a paper when I know the paper will earn a grade.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can invest a great deal of effort and time in writing a paper when I know the paper will earn a grade.,unique
2,v2XRq2,q7_3,100,QID7,3,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,3,I can articulate my strengths and challenges as a writer.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can articulate my strengths and challenges as a writer.,unique
2,v2XRq2,q7_4,100,QID7,4,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,4,I can find and incorporate appropriate evidence to support important points in my papers.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can find and incorporate appropriate evidence to support important points in my papers.,unique
2,v2XRq2,q7_5,75,QID7,5,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,5,I can be recognized by others as a strong writer.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can be recognized by others as a strong writer.,unique
2,v2XRq2,q7_6,100,QID7,6,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,6,"When I read a rough draft, I can identify gaps when they are present in the paper.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - When I read a rough draft, I can identify gaps when they are present in the paper.",unique
2,v2XRq2,q7_7,100,QID7,7,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,7,I can maintain a sense of who my audience is as I am writing a paper.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can maintain a sense of who my audience is as I am writing a paper.,unique
2,v2XRq2,q7_8,100,QID7,8,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,8,"I can write a paper without feeling physical discomfort (e.g., headaches, stomach-aches, back-aches, insomnia, muscle tension, nausea, and/or crying).","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can write a paper without feeling physical discomfort (e.g., headaches, stomach-aches, back-aches, insomnia, muscle tension, nausea, and/or crying).",unique
2,v2XRq2,q7_9,100,QID7,9,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,9,"When I read drafts written by classmates, I can provide them with valuable feedback.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - When I read drafts written by classmates, I can provide them with valuable feedback.",unique
2,v2XRq2,q7_10,100,QID7,10,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,10,"When I have a pressing deadline for a paper, I can manage my time efficiently.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - When I have a pressing deadline for a paper, I can manage my time efficiently.",unique
2,v2XRq2,q7_11,100,QID7,11,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,11,I can attribute my success on writing projects to my writing abilities more than external forces.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can attribute my success on writing projects to my writing abilities more than external forces.,unique
2,v2XRq2,q7_12,100,QID7,12,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,12,"When a student who is similar to me receives praise and/or a good grade on a paper, I know I can write a paper worthy of praise and/or a good grade.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - When a student who is similar to me receives praise and/or a good grade on a paper, I know I can write a paper worthy of praise and/or a good grade.",unique
2,v2XRq2,q7_13,75,QID7,13,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,13,"Once I have completed a draft, I can eliminate both small and large sections that are no longer necessary.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - Once I have completed a draft, I can eliminate both small and large sections that are no longer necessary.",unique
2,v2XRq2,q7_14,100,QID7,14,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,14,I can write a paper without experiencing overwhelming feelings of fear or distress.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can write a paper without experiencing overwhelming feelings of fear or distress.,unique
2,v2XRq2,q7_15,100,QID7,15,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,15,"When writing papers for different courses (for example, Biology, English, and Philosophy classes), I can adjust my writing to meet the expectations of each discipline.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - When writing papers for different courses (for example, Biology, English, and Philosophy classes), I can adjust my writing to meet the expectations of each discipline.",unique
2,v2XRq2,q7_16,75,QID7,16,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,16,I can map out the structure and main sections of an essay before writing the first draft.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can map out the structure and main sections of an essay before writing the first draft.,unique
2,v2XRq2,q7_17,100,QID7,17,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,17,"I can find ways to concentrate when I am writing, even when there are many distractions around me.","Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can find ways to concentrate when I am writing, even when there are many distractions around me.",unique
2,v2XRq2,q7_18,100,QID7,18,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,18,I can find and correct my grammatical errors.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can find and correct my grammatical errors.,unique
2,v2XRq2,q7_19,100,QID7,19,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,19,I can find and use resources that help me with my writing.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can find and use resources that help me with my writing.,unique
2,v2XRq2,q7_20,100,QID7,20,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree):,Slider,HSLIDER,NA,Q7,20,I can learn new strategies that promote my development and success as a writer.,Rate the extent to which you agree with each of the following statements regarding your writing behavior and skills from 0 (don’t agree at all) to 100 (completely agree): - I can learn new strategies that promote my development and success as a writer.,unique
2,v2XRq2,q9,"Ernest Hemingway,F. Scott Fitzgerald,Gabriel Garcia Marquez,George Orwell,Isabel Allende,Stephen King",QID9,NA,"Below is a list of names, some of which are names or pseudonyms of fiction authors and some are made up. Indicate by checking which names are familiar to you. When you check a wrong name, it will be subtracted from your final score. Therefore, please do not guess, but only check off names you know for sure. It is not necessary to have read works from the writers.",MC,MACOL,TX,Q9,NA,NA,"Below is a list of names, some of which are names or pseudonyms of fiction authors and some are made up. Indicate by checking which names are familiar to you. When you check a wrong name, it will be subtracted from your final score. Therefore, please do not guess, but only check off names you know for sure. It is not necessary to have read works from the writers.",unique
2,v2XRq2,q1_1,5,QID1320957923,1,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,1,I enjoyed doing this activity very much,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I enjoyed doing this activity very much",unique
2,v2XRq2,q1_2,4,QID1320957923,2,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,2,This activity was fun to do.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - This activity was fun to do.",unique
2,v2XRq2,q1_3,6,QID1320957923,3,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,3,I thought this was a boring activity.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I thought this was a boring activity.",unique
2,v2XRq2,q1_4,3,QID1320957923,4,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,4,This activity did not hold my attention at all.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - This activity did not hold my attention at all.",unique
2,v2XRq2,q1_5,4,QID1320957923,5,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,5,I would describe this activity as very interesting.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I would describe this activity as very interesting.",unique
2,v2XRq2,q1_6,3,QID1320957923,6,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,6,I thought this activity was quite enjoyable.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I thought this activity was quite enjoyable.",unique
2,v2XRq2,q1_7,1,QID1320957923,7,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,7,"While I was doing this activity, I was thinking about how much I enjoyed it.","For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - While I was doing this activity, I was thinking about how much I enjoyed it.",unique
2,v2XRq2,q1_8,4,QID1320957923,8,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,8,I think I am pretty good at this activity.,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I think I am pretty good at this activity.",unique
2,v2XRq2,q1_9,3,QID1320957923,9,"For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale:",Matrix,Likert,SingleAnswer,Q1,9,"I think I did pretty well at this activity, compared to other students.","For each of the following statements regarding your experience with the writing activity for this study, please indicate how true it is for you, using the following scale: - I think I did pretty well at this activity, compared to other students.",unique
